EJERCICIO;MES;ADUANA1;ADUANA2;TIPO_OPERACION;SERIAL;CAPITULO;PARTIDA;SUBPARTIDA;PAIS;PESO;CIF;FOB
2025;3;2;2;2;3;96;9609;96091010;CO ;443.29;3649.77;3565
2025;2;5;5;2;1;85;8517;85177100;GT ;2.96;491.66;480.59
2025;8;7;7;2;1;8;802;8021200;GT ;498.96;6019.3;5955
2025;5;5;5;2;3;85;8504;85044000;MX ;29.71;361.9;334.08
2025;10;17;99999;2;3;39;3906;39069000;TE ;120;758.65;747.44
2025;3;11;11;2;3;85;8523;85235920;HN ;2009.4;82413.22;82171.01
2025;1;9;9;2;3;96;9608;96082000;NI ;4.87;112.6;108.94
2025;5;5;5;2;3;42;4202;42023200;PE ;530.64;12394.92;11930.48
2025;1;7;7;2;3;73;7323;73239990;GT ;18798.91;92523.55;91785.68
2025;6;11;11;2;1;48;4819;48192090;TE ;38;458.77;400
2025;4;7;7;2;3;58;5808;58089000;GT ;51.68;1258.33;1249.92
2025;8;17;99999;2;3;48;4821;48211000;TE ;8690.5;88169.36;88169.36
2025;6;11;11;2;1;85;8504;85044000;HN ;6454.57;46984.31;46169
2025;8;21;99999;2;3;39;3926;39264000;GT ;1483.51;5123.09;5078.64
2025;9;9;9;2;1;84;8471;84714900;CR ;218.04;77523.75;75837.3
2025;2;9;9;2;1;73;7309;73090000;HN ;25807.91;269863.25;258231.68
2025;7;3;3;2;1;1;106;1062000;HK ;455;94865;93000
2025;3;9;9;2;1;39;3919;39191010;CR ;21668.6;100236.12;93672.17
2025;4;9;9;2;1;21;2103;21039000;HN ;48783.3;155297.89;150226.47
2025;7;2;2;2;3;38;3824;38249999;CO ;26.17;558.01;544.32
2025;5;5;5;2;1;39;3923;39239090;MX ;6240;417.6;417.6
2025;5;5;5;2;3;70;7013;70134900;MX ;2158.24;4888;4465.14
2025;7;16;99999;2;3;84;8443;84439100;TE ;27.25;1591.5;1591.5
2025;8;5;5;2;3;34;3407;34070000;MX ;162.18;708.52;652.56
2025;7;9;9;2;3;96;9603;96034000;NI ;550.14;3353.08;3353.08
2025;7;21;99999;2;3;61;6117;61179000;TE ;12.7;249.28;249.28
2025;4;8;8;2;3;61;6103;61034300;PE ;734.19;22002.73;22002.73
2025;2;2;2;2;3;46;4602;46021100;MX ;69.21;671.1;628.32
2025;3;9;9;2;1;21;2104;21041000;NI ;12271.25;44979.69;35009.18
2025;5;7;7;2;1;32;3203;32030000;GT ;327.84;4097.08;3868.5
2025;7;9;9;2;1;48;4819;48196000;HN ;67.7;2006.98;1546.9
2025;4;26;99999;2;3;48;4823;48239099;TE ;1339.01;8614.54;8614.54
2025;10;11;11;2;1;32;3214;32141011;HN ;17137.7;39793.39;38989.96
2025;5;9;9;2;1;82;8201;82011000;PA ;2322.84;10109.12;9708.91
2025;3;5;5;2;1;9;910;9109910;GT ;2.45;228.15;223
2025;3;8;8;2;1;39;3923;39232190;ES ;20;201.15;189
2025;2;3;3;2;1;39;3923;39232190;DE ;3.94;142.69;142.69
2025;9;3;3;2;3;61;6102;61023000;NL ;36.55;5773.06;5773.06
2025;6;3;3;2;1;30;3006;30066000;EC ;115;1612.33;972.54
2025;11;2;2;2;3;19;1904;19041090;CO ;125.81;1948.66;1890
2025;1;9;9;2;1;84;8421;84212300;HN ;12714.36;39998.44;39546.64
2025;3;5;5;2;3;94;9403;94032000;CO ;2120.81;9957.92;9472.44
2025;5;11;11;2;1;73;7320;73209000;HN ;20865;34569.9;33104.4
2025;3;9;9;2;1;84;8424;84242000;CR ;138.05;1330.87;1285.39
2025;10;9;9;2;1;83;8302;83021090;HN ;3;15.55;14
2025;3;3;3;2;1;61;6103;61032200;DO ;200;10388.25;10388.25
2025;7;8;8;2;3;61;6109;61099000;AE ;195.83;6684.53;6684.53
2025;6;7;7;2;1;21;2106;21069091;GT ;13655.86;93447.51;90829
2025;10;4;4;2;1;84;8436;84362900;GT ;125;1435.25;1343.46
2025;10;9;9;2;1;94;9403;94032000;CR ;12052.35;80360.67;66408.57
2025;11;2;2;2;3;68;6809;68099000;PE ;236.08;1426.08;1382.4
2025;9;3;3;2;1;21;2103;21039000;GB ;32;137.36;104.3
2025;7;4;4;2;3;32;3215;32151990;GT ;90;3150;3150
2025;4;5;5;2;1;82;8202;82029110;GT ;0.8;55.94;55
2025;5;9;9;2;1;44;4412;44123300;HN ;15020;26209.84;24887.5
2025;3;9;9;2;1;9;902;9021000;HN ;76.2;4226.99;4096.03
2025;7;9;9;2;3;33;3303;33030000;NI ;25461.91;237172.85;226619.19
2025;5;27;99999;2;3;48;4819;48191000;TE ;11.94;0.15;0.15
2025;6;3;3;2;3;48;4819;48194000;US ;43.7;1286.81;1141.6
2025;10;5;5;2;3;95;9503;95030022;MX ;48.07;470.3;414.72
2025;10;5;5;2;1;94;9403;94037000;MX ;33.2;835.4;395
2025;11;3;3;2;1;6;602;6029090;US ;309.2;2484;2484
2025;6;21;99999;2;3;33;3307;33072000;CR ;270.49;1080.96;1080.96
2025;11;7;7;2;3;34;3401;34012090;GT ;1819.11;3905.2;3878.4
2025;12;9;9;2;1;87;8708;87083010;CR ;2;592.11;150.16
2025;8;3;3;2;1;1;106;1061900;CR ;21;750;750
2025;1;5;5;2;3;94;9405;94051100;GT ;146.35;2259.06;2241
2025;6;9;9;2;1;94;9404;94042900;NI ;122018.13;616545.88;558339.91
2025;7;3;3;2;3;63;6307;63079090;TE ;1;24;24
2025;5;5;5;2;3;61;6103;61034200;GT ;834.17;8230.19;8230.19
2025;2;9;9;2;1;84;8402;84021900;NI ;5000;8700;8000
2025;11;7;7;2;3;59;5906;59061000;GT ;297.73;2805.28;2783.04
2025;2;5;5;2;3;85;8516;85161000;GT ;167.63;1616.92;1538.15
2025;1;3;3;2;3;39;3921;39211990;MX ;12;1005.9;1005.9
2025;4;9;9;2;3;95;9503;95030033;NI ;33.45;243.81;234.93
2025;1;8;8;2;1;15;1517;15179090;BZ ;3792.8;6922.84;6600
2025;5;7;7;2;1;82;8201;82014010;GT ;4906.84;28327.46;27619.26
2025;1;5;5;2;3;68;6805;68051090;PE ;1425.03;18215.8;17352
2025;4;21;99999;2;3;42;4202;42029200;CR ;59.27;444;444
2025;2;4;4;2;1;84;8408;84089000;GT ;50;6252.89;6094.23
2025;7;4;4;2;3;84;8443;84439900;GT ;8.85;20686.91;20155
2025;4;9;9;2;1;82;8205;82054000;NI ;247.47;1948.38;1903.72
2025;10;3;3;2;1;64;6402;64029990;US ;20;192;192
2025;4;3;3;2;1;34;3402;34024200;CR ;300;6000;5293.85
2025;9;5;5;2;1;34;3401;34012010;CO ;5628;7951.71;7119
2025;2;7;7;2;1;44;4419;44191900;GT ;423;3339.66;3220
2025;7;4;4;2;1;48;4811;48114112;GT ;1770.08;15089.34;14410.1
2025;11;5;5;2;1;85;8537;85371000;GT ;58.06;4395.57;4141.8
2025;4;11;11;2;1;73;7326;73262090;HN ;14157.17;34120.65;32755.9
2025;3;8;8;2;1;21;2106;21069020;US ;2441.03;10495.8;10495.8
2025;5;11;11;2;1;48;4804;48045900;HN ;12682;13037.66;12291
2025;10;9;9;2;1;63;6304;63049300;NI ;3084.3;37431.69;36097.2
2025;10;9;9;2;1;63;6302;63023100;NI ;33.38;645.57;585.54
2025;7;5;5;2;3;39;3926;39261090;MX ;109.01;575.06;524.58
2025;10;9;9;2;3;84;8424;84242000;CR ;15.32;414.32;414.32
2025;3;24;99999;2;3;39;3923;39232990;TE ;2721.77;15069.62;14965.63
2025;6;5;5;2;3;84;8479;84798900;MX ;216;12964.35;12964.35
2025;12;21;99999;2;3;33;3304;33043000;NI ;48.27;821.78;821.78
2025;11;11;11;2;3;39;3906;39069000;HN ;5;397.41;237.5
2025;9;2;2;2;3;62;6209;62092000;PE ;58.92;1284.56;1248
2025;10;3;3;2;3;62;6203;62034300;US ;368.53;35424.76;35424.76
2025;7;7;7;2;1;82;8205;82053000;GT ;3.55;41.22;40.19
2025;10;5;5;2;3;85;8509;85098090;MX ;29.65;570.46;503.04
2025;11;2;2;2;3;33;3307;33073000;PE ;1203.88;6587.31;6403.68
2025;7;7;7;2;1;48;4823;48239099;GT ;1340;1748.12;1682.82
2025;11;9;9;2;1;69;6905;69051000;CR ;19860;6213.36;5044
2025;10;11;11;2;3;84;8412;84123100;HN ;64.46;3209.52;3180.79
2025;1;8;8;2;1;20;2008;20081190;DO ;5000;14705.7;12250
2025;1;3;3;2;1;19;1905;19053190;US ;2453.06;2239.41;2169.68
2025;1;9;9;2;1;96;9609;96099090;NI ;61.71;843.84;790.02
2025;2;9;9;2;1;32;3209;32099010;HN ;6.59;12.2;12
2025;7;11;11;2;3;96;9603;96039090;HN ;1676.36;8305.22;8036.88
2025;7;5;5;2;1;39;3920;39202014;GT ;19043.15;56954.55;56954.55
2025;11;7;7;2;3;73;7324;73249000;GT ;1857.8;11900.11;11807.16
2025;4;2;2;2;3;39;3915;39159000;UY ;15000;975;975
2025;12;2;2;2;1;76;7602;76020000;IN ;21482.16;42138.56;42138.56
2025;3;9;9;2;3;35;3506;35069190;NI ;160;1181.88;1181.88
2025;7;11;11;2;1;39;3916;39162090;HN ;14911.82;34481.51;31944.19
2025;2;3;3;2;3;62;6217;62171000;CA ;24;1766.64;1366.15
2025;4;8;8;2;1;73;7321;73211110;US ;9776;27927.04;27927.04
2025;5;8;8;2;3;61;6110;61103000;TH ;66.18;3220.91;3220.91
2025;9;3;3;2;1;62;6203;62034200;CR ;513.91;17955.42;17536.44
2025;11;8;8;2;1;94;9401;94016100;US ;15;55.75;35
2025;7;7;7;2;3;39;3926;39269093;GT ;613.27;2988.84;2961.6
2025;8;7;7;2;3;45;4504;45049000;GT ;288.72;1088.09;1080.72
2025;5;5;5;2;1;84;8424;84249090;GT ;0.34;7.56;7.5
2025;7;7;7;2;1;19;1901;19019090;GT ;1632.95;4851.12;4355.66
2025;8;4;4;2;1;48;4819;48192090;GT ;78831.15;232756.84;225686.77
2025;9;9;9;2;1;73;7321;73211110;NI ;41549.41;180798.26;172078.6
2025;6;9;9;2;1;62;6204;62046200;CR ;79.15;2732.89;2488.29
2025;11;9;9;2;1;85;8536;85369000;HN ;17.53;105.82;102.46
2025;2;9;9;2;3;39;3920;39202019;CR ;87907.04;224110.29;220657.95
2025;2;3;3;2;3;61;6105;61052000;US ;11640.57;542866.65;518978.81
2025;4;9;9;2;1;72;7216;72166100;HN ;591227.54;597873.32;573749.96
2025;8;9;9;2;1;35;3506;35069900;PA ;106.95;356.49;321.48
2025;11;9;9;2;1;20;2005;20052000;PA ;4528.24;17250.64;15992.64
2025;11;5;5;2;3;82;8202;82021000;MX ;120.66;811.65;766.8
2025;2;9;9;2;1;39;3923;39232990;CR ;2290.84;4553.11;4412.12
2025;7;8;8;2;1;73;7321;73211910;ES ;75;119.23;35
2025;9;9;9;2;1;38;3808;38089990;NI ;780;3153.53;3047.2
2025;12;7;7;2;3;95;9504;95049000;GT ;13854.51;114202.16;113321.4
2025;11;9;9;2;3;94;9403;94034000;PA ;22.27;135.95;121.29
2025;10;2;2;2;3;30;3004;30042020;OM ;152.4;7632.15;7519.36
2025;7;2;2;2;3;48;4811;48114119;PE ;75.36;513.57;479.52
2025;1;8;8;2;3;39;3923;39239090;US ;184040.49;105960;105960
2025;12;4;4;2;3;61;6104;61046200;GT ;19.12;1560.9;1560.9
2025;7;5;5;2;1;85;8517;85176200;GT ;1168.44;6231.8;6093.08
2025;8;5;5;2;1;84;8414;84148000;GT ;1435.5;20117.57;19169.5
2025;1;9;9;2;1;63;6307;63079090;CR ;55;278.81;269.52
2025;3;7;7;2;3;63;6302;63026000;PE ;36.28;298.19;283.92
2025;3;9;9;2;3;40;4016;40169990;CR ;29.61;82.03;66.28
2025;11;4;4;2;1;61;6108;61083200;GT ;53;825.63;782.54
2025;8;5;5;2;3;95;9505;95059000;CO ;2045.35;17962.41;17311.56
2025;9;9;9;2;1;48;4811;48115991;PA ;9430.85;73387.95;67581.87
2025;9;3;3;2;3;87;8708;87089500;US ;2243.6;51093.66;50344.2
2025;1;7;7;2;1;21;2105;21050010;GT ;43796.67;54794.51;52655.93
2025;2;9;9;2;1;65;6506;65069990;HN ;13.32;470.39;459.9
2025;10;7;7;2;1;84;8424;84244190;GT ;45.74;315.72;307.83
2025;10;9;9;2;1;62;6204;62046300;CR ;51.22;2579.86;2458.29
2025;12;3;3;2;1;65;6504;65040000;TE ;11.5;686.45;675
2025;12;7;7;2;1;21;2106;21069099;GT ;10278.61;32692.22;31310.97
2025;5;8;8;2;1;96;9608;96081000;DO ;57.02;344.01;330.24
2025;8;5;5;2;3;96;9615;96159000;GT ;10.61;259.29;248.48
2025;11;9;9;2;3;69;6910;69101000;NI ;7651.9;18113.65;17364.86
2025;2;7;7;2;1;42;4202;42029200;GT ;10.4;159.84;155.84
2025;5;8;8;2;1;22;2202;22029990;PR ;346345.67;221125.13;221125.13
2025;7;9;9;2;1;85;8536;85365090;CR ;31.18;344.11;299.75
2025;8;11;11;2;1;83;8306;83062100;HN ;579.79;10408.14;8551.25
2025;12;2;2;2;3;46;4602;46021900;PE ;83.47;1347.66;1324.8
2025;2;5;5;2;3;61;6103;61034200;BE ;68.26;2867.12;2861.1
2025;1;9;9;2;1;32;3208;32089092;NI ;518.18;4530.26;4406.26
2025;2;8;8;2;1;76;7610;76101000;BZ ;140.58;1026.41;1016.41
2025;4;11;11;2;1;90;9026;90262000;HN ;25.36;1529.44;1486
2025;3;9;9;2;3;96;9608;96082000;CR ;36;544.35;512.96
2025;3;9;9;2;1;55;5508;55081010;CR ;425.49;4067.68;4067.68
2025;1;9;9;2;1;71;7117;71171900;HN ;64.4;133.81;120.27
2025;8;9;9;2;1;40;4009;40091200;NI ;247.08;904.11;880.43
2025;12;3;3;2;1;61;6104;61042300;US ;31.89;185.64;108
2025;7;5;5;2;3;73;7323;73239390;MX ;648.24;3343.71;3073.02
2025;7;5;5;2;3;39;3926;39269099;CO ;18297.51;132109.17;126643.16
2025;1;21;99999;2;3;35;3506;35069900;TE ;278.08;2123.55;2123.55
2025;8;11;11;2;1;39;3924;39241010;HN ;1635;11430;10780
2025;12;2;2;2;3;61;6102;61023000;CL ;209.51;17818.66;17818.66
2025;12;23;99999;2;3;84;8414;84145990;TE ;0.8;156.6;156.6
2025;8;7;7;2;3;96;9616;96162000;GT ;740.72;5823.79;5775.84
2025;8;5;5;2;3;70;7013;70139900;PE ;2075.46;7736.17;7345.92
2025;12;5;5;2;3;64;6404;64041100;GT ;14;203.17;200
2025;2;8;8;2;1;17;1704;17049000;US ;204374.08;468124.6;467392.79
2025;10;9;9;2;1;61;6103;61034200;NI ;187.15;769.62;660.96
2025;4;3;3;2;1;61;6108;61089200;US ;170;723.53;350
2025;8;5;5;2;3;82;8205;82055110;GT ;149.17;2184.18;2111.7
2025;2;4;4;2;3;32;3204;32041100;GT ;25;337.5;337.5
2025;2;3;3;2;1;7;709;7099990;US ;13442.32;183980.41;177182.78
2025;4;5;5;2;3;42;4202;42021200;GT ;172.87;2042.74;1692.74
2025;7;4;4;2;1;62;6205;62053000;GT ;1590;64411.73;63602.28
2025;6;11;11;2;1;39;3904;39042210;HN ;60000;84600;81855.03
2025;6;3;3;2;1;84;8473;84733000;US ;65.2;37486.93;37486.93
2025;3;3;3;2;1;38;3822;38229000;CR ;276.3;19557.11;16736.41
2025;2;9;9;2;1;38;3811;38119000;HN ;685.04;2422;2421.78
2025;7;4;4;2;1;44;4419;44191200;GT ;435.54;1676.09;1600
2025;6;5;5;2;1;19;1905;19053190;US ;13409.35;49989.97;49989.97
2025;8;9;9;2;3;73;7324;73249000;CR ;82.72;2083.06;1989.74
2025;2;8;8;2;1;85;8523;85235110;GT ;0.01;5.14;5
2025;12;2;2;2;3;76;7602;76020000;US ;22463;54719.87;53911.2
2025;7;9;9;2;1;95;9505;95059000;HN ;700;814.83;800
2025;10;4;4;2;3;84;8467;84678900;GT ;552;4988.18;4988.18
2025;8;9;9;2;3;39;3923;39233091;NI ;801888.08;1222156.67;1222156.67
2025;5;11;11;2;1;32;3208;32082090;HN ;3629.23;22590.7;22143.8
2025;11;8;8;2;1;94;9403;94035000;CA ;88;169.58;75
2025;10;9;9;2;1;84;8427;84271000;HN ;593.5;10964.51;10000
2025;8;8;8;2;1;76;7607;76072020;DO ;35962.3;211475.77;205185.48
2025;12;2;2;2;3;70;7020;70200099;CO ;641.25;3510.06;3432
2025;3;5;5;2;3;49;4901;49019900;PE ;2306.58;15224.5;14714.4
2025;9;5;5;2;1;85;8518;85182200;GT ;3.19;32;32
2025;3;7;7;2;3;96;9611;96110000;GT ;581.04;4457.75;4425.12
2025;8;3;3;2;1;39;3923;39239090;US ;522;9265.81;6671.75
2025;4;17;99999;2;3;84;8461;84613000;TE ;100.8;120;120
2025;3;9;9;2;1;61;6106;61061000;NI ;462.5;2379.32;2123.39
2025;10;23;99999;2;3;48;4811;48114111;TE ;240.07;3557.61;3557.61
2025;10;8;8;2;1;15;1516;15162090;US ;1653.07;7841.1;7841.1
2025;9;11;11;2;3;96;9615;96151100;HN ;21.48;636.5;601.78
2025;7;9;9;2;1;32;3208;32089020;PA ;902;3286.79;2996.98
2025;7;5;5;2;3;39;3923;39233091;MX ;1407.98;2334.9;2334.9
2025;12;9;9;2;3;82;8206;82060000;PA ;20.35;49.28;44.2
2025;8;8;8;2;3;61;6108;61082900;US ;9.84;1069.25;1019.89
2025;4;9;9;2;1;84;8483;84834000;CR ;25.05;2060.99;1997.15
2025;2;20;99999;2;3;32;3209;32099020;TE ;103.44;3532.86;3532.86
2025;9;9;9;2;1;62;6204;62046200;HN ;3.98;204.59;199.89
2025;12;4;4;2;1;82;8204;82041100;GT ;75;144.93;139.2
2025;3;11;11;2;3;72;7208;72085490;HN ;17883;15131.49;13739.75
2025;7;3;3;2;1;90;9018;90181200;DE ;41.13;9323.78;9323.78
2025;12;11;11;2;3;84;8421;84219900;HN ;138;724.03;717.12
2025;12;5;5;2;3;40;4008;40082190;MX ;456.95;2933.77;2926.14
2025;10;2;2;2;3;55;5505;55051000;BR ;58032.88;34697.84;34697.84
2025;7;5;5;2;3;58;5807;58079000;MX ;120.43;9500;9500
2025;8;4;4;2;3;58;5807;58079000;GT ;4771.16;183513.64;182639.33
2025;5;7;7;2;3;56;5607;56075000;GT ;172.41;914.28;907.2
2025;3;23;99999;2;3;84;8452;84522100;TE ;726.4;1163;1163
2025;8;9;9;2;1;22;2209;22090000;NI ;80;46.45;45
2025;4;9;9;2;1;39;3921;39211200;CR ;18254.42;23275.32;21834
2025;11;4;4;2;1;54;5407;54074200;GT ;204.5;2962.68;2626.56
2025;9;11;11;2;3;96;9615;96151900;HN ;19.62;502.91;475.27
2025;10;7;7;2;3;33;3307;33071000;GT ;192.9;1168.72;1162.32
2025;4;8;8;2;1;19;1904;19042000;GT ;9644.41;27606.62;26038.95
2025;5;4;4;2;3;61;6108;61083200;GT ;140.86;7697.56;7697.56
2025;1;9;9;2;1;72;7216;72163190;NI ;22656;21185;20118.39
2025;10;9;9;2;1;94;9403;94036000;CR ;233.36;10922.46;10680.4
2025;9;21;99999;2;3;96;9609;96099010;GT ;117.64;637.09;632.4
2025;12;7;7;2;1;62;6212;62121000;GT ;25;233;215
2025;6;9;9;2;1;30;3004;30045020;PA ;42.5;2613.46;2572.1
2025;10;9;9;2;3;39;3923;39231090;PA ;12464.92;67534.28;62359
2025;12;3;3;2;1;49;4901;49019900;PA ;74.5;62125.49;60578.55
2025;12;2;2;2;3;84;8413;84138100;ES ;578.5;10066.78;10066.78
2025;9;3;3;2;3;65;6505;65050090;TE ;2;107.4;107.4
2025;7;7;7;2;1;94;9401;94016100;GT ;7619.3;30910.76;28852.96
2025;9;2;2;2;3;58;5806;58063290;MX ;105.98;564.13;532.76
2025;8;8;8;2;3;62;6204;62046200;US ;24739.91;404842.31;375097.05
2025;12;8;8;2;1;48;4819;48194000;BZ ;780.6;4726;4015.13
2025;4;9;9;2;1;62;6204;62043300;NI ;34.46;2215.65;2102.6
2025;6;9;9;2;1;70;7009;70099100;NI ;81;1067.59;1026
2025;9;9;9;2;3;70;7009;70099200;CR ;17.96;563.31;532.23
2025;4;11;11;2;1;49;4911;49119990;HN ;216;1128.98;1001.95
2025;8;5;5;2;3;22;2202;22029990;CO ;4516.84;8668.06;8312.16
2025;11;3;3;2;3;61;6103;61034200;DO ;28.17;735.48;735.48
2025;4;3;3;2;3;39;3926;39269099;DO ;3.1;69.13;62
2025;12;3;3;2;3;85;8513;85131000;PA ;34.22;211.42;200
2025;3;9;9;2;3;30;3004;30045020;NI ;338.5;7340.47;7340.47
2025;3;7;7;2;1;32;3208;32089091;GT ;11837.25;56829.34;55705.57
2025;12;7;7;2;1;48;4818;48183000;GT ;53688.56;159879.12;151692.76
2025;5;7;7;2;3;34;3401;34012090;GT ;1415.13;2885.83;2868
2025;1;9;9;2;1;39;3923;39233010;HN ;8.91;321.98;316.9
2025;4;5;5;2;3;64;6402;64022000;PE ;1064.2;7668.58;7346.88
2025;10;5;5;2;3;82;8208;82089000;GT ;0.03;304.45;300
2025;7;7;7;2;3;92;9205;92059090;GT ;159.15;980.46;972
2025;5;8;8;2;3;63;6302;63025300;HT ;1;1.11;1
2025;9;11;11;2;3;84;8483;84834000;HN ;230.16;6516.47;6437.08
2025;3;9;9;2;3;61;6107;61072200;NI ;56.9;1083.04;1034.64
2025;8;11;11;2;3;72;7209;72092700;HN ;50887;44175.44;40186.54
2025;8;9;9;2;3;18;1806;18069000;NI ;1056.32;20019.92;19434.6
2025;12;5;5;2;1;25;2523;25231000;GT ;12360670;1233027.12;803443.74
2025;1;11;11;2;1;94;9403;94037000;HN ;151239.06;471126.17;440134.72
2025;10;9;9;2;1;23;2309;23091000;NI ;60898.85;53815;50380
2025;10;11;11;2;1;84;8437;84379000;HN ;1644.16;48849.29;47628.06
2025;6;3;3;2;3;48;4819;48195000;PA ;23;3922.34;3350
2025;4;9;9;2;3;87;8704;87041000;HN ;28400;172580.96;164450.34
2025;12;9;9;2;3;76;7615;76151090;CR ;4330.89;35820.26;34269.88
2025;8;9;9;2;1;63;6306;63061200;CR ;22.68;110.5;107.74
2025;10;21;99999;2;3;48;4821;48211000;TE ;1759.3;20020.18;19724.32
2025;6;9;9;2;1;39;3923;39233099;NI ;94010.4;386239.37;353421.59
2025;2;2;2;2;3;68;6804;68043000;CO ;729.13;2495.07;2488.32
2025;9;9;9;2;3;73;7325;73259900;NI ;606;2550;2550
2025;6;5;5;2;1;76;7614;76141000;GT ;5192;20713.48;19534.49
2025;7;5;5;2;3;94;9403;94039900;PE ;110.26;3415.55;3276
2025;9;7;7;2;3;32;3209;32091090;GT ;169.25;565.33;561.6
2025;8;11;11;2;1;72;7216;72162110;HN ;14690;12224.3;11648
2025;12;11;11;2;3;85;8523;85235210;HN ;16.33;822.58;822.58
2025;9;8;8;2;1;95;9503;95030090;DE ;215;892.07;717
2025;7;11;11;2;1;22;2209;22090000;HN ;7600;4712.52;4560
2025;8;2;2;2;3;39;3924;39249090;CO ;36678.82;208883.67;203629.1
2025;9;11;11;2;1;76;7615;76152000;HN ;21.12;908.81;882.74
2025;12;18;99999;2;3;56;5609;56090000;TE ;0.18;0.5;0.5
2025;1;4;4;2;1;62;6208;62089100;GT ;42.4;896.64;880.5
2025;1;3;3;2;1;1;106;1062000;CA ;34;11546.97;9900
2025;8;2;2;2;3;65;6506;65069100;MX ;50.98;201.08;190.08
2025;5;11;11;2;1;63;6302;63022900;HN ;144.16;2170.28;2081.35
2025;11;7;7;2;1;94;9403;94036000;GT ;113;835.94;758
2025;11;9;9;2;1;84;8459;84595100;HN ;55;735.28;705.24
2025;6;9;9;2;1;32;3208;32089050;CR ;4.67;18.92;17.76
2025;1;8;8;2;3;39;3923;39232190;DO ;29526.49;347557.49;347557.49
2025;7;23;99999;2;3;32;3215;32151130;TE ;138.3;2309.58;2309.58
2025;9;1;99999;2;3;87;8703;87032379;BZ ;3000;15120.87;15120.87
2025;12;8;8;2;3;61;6110;61103000;CL ;234.72;8229.18;8229.18
2025;12;9;9;2;1;39;3926;39264000;NI ;3146.04;15963.37;15376.2
2025;3;3;3;2;3;55;5512;55121990;US ;4.8;137.25;137.25
2025;4;3;3;2;3;62;6217;62171000;US ;7430.53;310932.93;292514.91
2025;6;9;9;2;1;73;7314;73142000;HN ;43238.77;40085.7;38699.56
2025;6;9;9;2;1;70;7018;70181000;NI ;954;1208.89;1094
2025;8;2;2;2;3;73;7324;73249000;PE ;469.75;19582.12;19059.6
2025;5;3;3;2;3;61;6117;61178090;US ;117.56;12109.44;12109.44
2025;3;9;9;2;1;87;8708;87088019;HN ;7154.68;82919;81996.41
2025;4;9;9;2;1;32;3214;32141019;NI ;16486.58;14714.17;13279.89
2025;5;11;11;2;3;90;9004;90049090;HN ;12.8;787.41;758.59
2025;9;3;3;2;1;39;3923;39239090;US ;694;8332.26;6788.25
2025;9;3;3;2;3;95;9503;95030041;CO ;3;18.93;18.93
2025;1;9;9;2;3;39;3926;39269099;PA ;59.8;169.06;140.28
2025;3;9;9;2;1;84;8451;84515000;NI ;25;243.62;200
2025;5;9;9;2;1;96;9615;96159000;NI ;2272;11551.25;11000
2025;5;9;9;2;1;49;4911;49111010;NI ;6.43;883.01;863.36
2025;11;9;9;2;1;84;8482;84822000;HN ;412.56;2801.85;2782.18
2025;7;7;7;2;1;48;4820;48201000;GT ;23.75;999.99;963.87
2025;3;9;9;2;1;73;7318;73181500;PA ;4;38.38;34.93
2025;10;2;2;2;3;96;9608;96084000;CO ;715.9;11732.45;11381.76
2025;9;2;2;2;3;30;3004;30049092;PY ;130.5;10514.41;10514.41
2025;7;9;9;2;3;61;6106;61062000;CR ;204.15;4066.43;3666.7
2025;7;11;11;2;1;85;8536;85369000;HN ;414.46;5085.12;4622.44
2025;10;5;5;2;1;73;7323;73239290;GT ;2649.42;2136.64;1835.69
2025;2;8;8;2;1;19;1902;19021100;US ;12579.3;33850.44;33850.44
2025;8;9;9;2;1;84;8483;84833000;NI ;578.33;4940.27;4814.58
2025;10;9;9;2;1;85;8501;85013100;CR ;6;90.08;70.6
2025;7;5;5;2;1;21;2106;21069040;GT ;60;751.92;735.6
2025;10;4;4;2;1;84;8471;84714900;GT ;192.24;515.72;489
2025;12;3;3;2;1;61;6104;61044200;TE ;2.69;182.72;182.72
2025;4;7;7;2;3;46;4601;46012100;GT ;51.28;359.62;356.4
2025;5;9;9;2;1;94;9404;94041000;NI ;11722.1;32081.57;28648.4
2025;7;9;9;2;1;85;8544;85442000;NI ;677.56;67.16;67.16
2025;11;11;11;2;1;35;3506;35069190;HN ;35113.73;52414.08;49910.05
2025;1;5;5;2;3;70;7009;70099100;GT ;51.05;1081.17;1055.36
2025;5;9;9;2;1;82;8208;82084000;PA ;66.59;273.84;261.52
2025;6;21;99999;2;3;82;8205;82055990;TE ;25.16;513;513
2025;3;7;7;2;3;94;9405;94055010;GT ;251.81;2665.64;2646
2025;10;9;9;2;1;34;3401;34012090;CR ;549.28;2460.1;1699.81
2025;12;9;9;2;1;82;8205;82055910;NI ;3.21;26.08;25.45
2025;5;5;5;2;3;58;5806;58061020;CO ;23.54;267.24;259.2
2025;1;8;8;2;1;32;3208;32082090;BZ ;92.86;626.67;604.56
2025;5;7;7;2;3;96;9603;96032900;GT ;4187.25;41175.6;40850.76
2025;9;4;4;2;1;16;1601;16010090;GT ;1306.36;10377;10304.39
2025;2;11;11;2;3;33;3301;33019000;HN ;11.3;562.46;530.53
2025;3;7;7;2;1;32;3208;32082040;GT ;452.79;2514.02;2478.96
2025;11;4;4;2;1;39;3920;39201019;GT ;21545.52;98719.04;95481.33
2025;11;2;2;2;3;61;6115;61159600;PE ;4591.68;46376.22;44956.8
